"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GE1","GF1","MA1","MW1","MW2","OC1","REM"
"58367099999","2022-01-01T05:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","160,1,N,0040,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0020,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 010500Z 16004MPS CAVOK 10/02 Q1027 NOSIG="
"58367099999","2022-01-01T05:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","170,1,N,0040,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0020,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 010530Z 17004MPS CAVOK 10/02 Q1027 NOSIG="
"58367099999","2022-01-01T06:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","170,1,N,0040,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0030,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 010600Z 17004MPS CAVOK 10/03 Q1027 NOSIG="
"58367099999","2022-01-01T06:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","160,1,N,0040,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0030,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 010630Z 16004MPS CAVOK 10/03 Q1027 NOSIG="
"58367099999","2022-01-01T07:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","160,1,N,0030,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0030,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 010700Z 16003MPS CAVOK 10/03 Q1027 NOSIG="
"58367099999","2022-01-01T07:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","170,1,N,0040,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0040,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 010730Z 17004MPS CAVOK 10/04 Q1027 NOSIG="
"58367099999","2022-01-01T08:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","180,1,N,0030,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0040,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 010800Z 18003MPS CAVOK 10/04 Q1027 NOSIG="
"58367099999","2022-01-01T08:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","180,1,N,0030,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0040,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 010830Z 18003MPS CAVOK 10/04 Q1027 NOSIG="
"58367099999","2022-01-01T09:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","190,1,N,0020,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0040,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 010900Z 19002MPS CAVOK 09/04 Q1027 NOSIG="
"58367099999","2022-01-01T09:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","190,1,N,0030,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0040,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 010930Z 19003MPS CAVOK 09/04 Q1027 NOSIG="
"58367099999","2022-01-01T10:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","190,1,N,0030,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0040,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 011000Z 19003MPS CAVOK 09/04 Q1027 NOSIG="
"58367099999","2022-01-01T10:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","190,1,N,0030,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0040,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 011030Z 19003MPS CAVOK 09/04 Q1027 NOSIG="
"58367099999","2022-01-01T11:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","190,1,N,0030,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0040,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 011100Z 19003MPS CAVOK 09/04 Q1027 NOSIG="
"58367099999","2022-01-01T11:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","200,1,N,0030,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0040,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 011130Z 20003MPS CAVOK 09/04 Q1027 NOSIG="
"58367099999","2022-01-01T12:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","200,1,N,0030,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0040,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 011200Z 20003MPS CAVOK 09/04 Q1027 NOSIG="
"58367099999","2022-01-01T12:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","200,1,N,0020,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0040,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET052METAR ZSSS 011230Z 20002MPS CAVOK 08/04 Q1027 NOSIG="
"58367099999","2022-01-01T13:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","240,1,N,0020,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0040,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 011300Z 24002MPS CAVOK 08/04 Q1028 NOSIG="
"58367099999","2022-01-01T13:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","230,1,N,0020,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0030,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 011330Z 23002MPS CAVOK 08/03 Q1028 NOSIG="
"58367099999","2022-01-01T14:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","230,1,N,0030,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0030,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 011400Z 23003MPS CAVOK 08/03 Q1028 NOSIG="
"58367099999","2022-01-01T14:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","240,1,N,0020,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0030,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 011430Z 24002MPS CAVOK 08/03 Q1028 NOSIG="
"58367099999","2022-01-01T15:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","230,1,N,0020,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0030,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 011500Z 23002MPS CAVOK 08/03 Q1028 NOSIG="
"58367099999","2022-01-01T15:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","280,1,N,0020,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0020,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 011530Z 28002MPS CAVOK 08/02 Q1028 NOSIG="
"58367099999","2022-01-01T16:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0020,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 011600Z VRB01MPS CAVOK 07/02 Q1028 NOSIG="
"58367099999","2022-01-01T16:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","280,1,N,0020,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0020,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 011630Z 28002MPS CAVOK 07/02 Q1028 NOSIG="
"58367099999","2022-01-01T17:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0010,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 011700Z VRB01MPS CAVOK 06/01 Q1028 NOSIG="
"58367099999","2022-01-01T17:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0010,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 011730Z VRB01MPS CAVOK 05/01 Q1028 NOSIG="
"58367099999","2022-01-01T18:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","290,1,N,0020,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0020,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 011800Z 29002MPS CAVOK 06/02 Q1028 NOSIG="
"58367099999","2022-01-01T18:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","280,1,N,0020,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0010,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 011830Z 28002MPS CAVOK 05/01 Q1028 NOSIG="
"58367099999","2022-01-01T19:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","300,1,N,0020,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0010,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 011900Z 30002MPS CAVOK 05/01 Q1028 NOSIG="
"58367099999","2022-01-01T19:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","310,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0000,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 011930Z 31001MPS CAVOK 04/00 Q1028 NOSIG="
"58367099999","2022-01-01T20:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","340,1,N,0020,1","22000,1,9,N","008000,1,9,9","+0030,1","+0000,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10280,1,99999,9",,,,"MET055METAR ZSSS 012000Z 34002MPS 8000 NSC 03/00 Q1028 NOSIG="
"58367099999","2022-01-01T20:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","350,1,N,0020,1","22000,1,9,N","008000,1,9,9","+0030,1","+0000,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10280,1,99999,9",,,,"MET055METAR ZSSS 012030Z 35002MPS 8000 NSC 03/00 Q1028 NOSIG="
"58367099999","2022-01-01T21:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","350,1,N,0020,1","22000,1,9,N","008000,1,9,9","+0030,1","+0000,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10280,1,99999,9",,,,"MET056METAR ZSSS 012100Z 35002MPS 8000 NSC 03/M00 Q1028 NOSIG="
"58367099999","2022-01-01T21:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","350,1,V,0020,1","22000,1,9,N","008000,1,9,9","+0020,1","-0010,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10290,1,99999,9",,,,"MET064METAR ZSSS 012130Z 35002MPS 320V020 8000 NSC 02/M01 Q1029 NOSIG="
"58367099999","2022-01-01T22:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","310,1,V,0020,1","22000,1,9,N","008000,1,9,9","+0040,1","+0000,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10290,1,99999,9",,,,"MET063METAR ZSSS 012200Z 31002MPS 280V340 8000 NSC 04/00 Q1029 NOSIG="
"58367099999","2022-01-01T22:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","330,1,V,0020,1","22000,1,9,N","007000,1,9,9","+0030,1","+0000,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10290,1,99999,9",,,,"MET064METAR ZSSS 012230Z 33002MPS 310V010 7000 NSC 03/M00 Q1029 NOSIG="
"58367099999","2022-01-01T23:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","010,1,N,0020,1","22000,1,9,N","005000,1,9,9","+0020,1","+0000,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10290,1,99999,9","10,1",,,"MET059METAR ZSSS 012300Z 01002MPS 5000 BR NSC 02/M00 Q1029 NOSIG="
"58367099999","2022-01-01T23:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","360,1,N,0020,1","22000,1,9,N","005000,1,9,9","+0030,1","+0010,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10290,1,99999,9","10,1",,,"MET058METAR ZSSS 012330Z 36002MPS 5000 BR NSC 03/01 Q1029 NOSIG="
"58367099999","2022-01-02T00:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","340,1,N,0020,1","22000,1,9,N","005000,1,9,9","+0050,1","+0020,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10300,1,99999,9","10,1",,,"MET058METAR ZSSS 020000Z 34002MPS 5000 BR NSC 05/02 Q1030 NOSIG="
"58367099999","2022-01-02T00:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","330,1,N,0030,1","22000,1,9,N","005000,1,9,9","+0060,1","+0020,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10310,1,99999,9","10,1",,,"MET058METAR ZSSS 020030Z 33003MPS 5000 BR NSC 06/02 Q1031 NOSIG="
"58367099999","2022-01-02T01:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","350,1,N,0020,1","22000,1,9,N","005000,1,9,9","+0060,1","+0020,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10310,1,99999,9","10,1",,,"MET058METAR ZSSS 020100Z 35002MPS 5000 BR NSC 06/02 Q1031 NOSIG="
"58367099999","2022-01-02T01:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","350,1,N,0030,1","22000,1,9,N","005000,1,9,9","+0080,1","+0020,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10310,1,99999,9","05,1",,,"MET058METAR ZSSS 020130Z 35003MPS 5000 HZ NSC 08/02 Q1031 NOSIG="
"58367099999","2022-01-02T02:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","340,1,N,0040,1","22000,1,9,N","005000,1,9,9","+0090,1","+0020,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10310,1,99999,9","05,1",,,"MET058METAR ZSSS 020200Z 34004MPS 5000 HZ NSC 09/02 Q1031 NOSIG="
"58367099999","2022-01-02T02:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","350,1,N,0040,1","22000,1,9,N","006000,1,9,9","+0100,1","+0010,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10300,1,99999,9",,,,"MET055METAR ZSSS 020230Z 35004MPS 6000 NSC 10/01 Q1030 NOSIG="
"58367099999","2022-01-02T03:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","010,1,V,0050,1","22000,1,9,N","006000,1,9,9","+0100,1","+0010,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10300,1,99999,9",,,,"MET063METAR ZSSS 020300Z 01005MPS 340V040 6000 NSC 10/01 Q1030 NOSIG="
"58367099999","2022-01-02T03:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","360,1,N,0050,1","22000,1,9,N","006000,1,9,9","+0100,1","+0000,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10300,1,99999,9",,,,"MET055METAR ZSSS 020330Z 36005MPS 6000 NSC 10/00 Q1030 NOSIG="
"58367099999","2022-01-02T04:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","360,1,V,0040,1","22000,1,9,N","006000,1,9,9","+0110,1","+0010,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10290,1,99999,9",,,,"MET063METAR ZSSS 020400Z 36004MPS 330V040 6000 NSC 11/01 Q1029 NOSIG="
"58367099999","2022-01-02T04:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","360,1,V,0030,1","22000,1,9,N","007000,1,9,9","+0110,1","+0000,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10280,1,99999,9",,,,"MET063METAR ZSSS 020430Z 36003MPS 340V040 7000 NSC 11/00 Q1028 NOSIG="
"58367099999","2022-01-02T05:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","030,1,V,0040,1","22000,1,9,N","008000,1,9,9","+0120,1","+0000,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10280,1,99999,9",,,,"MET064METAR ZSSS 020500Z 03004MPS 010V070 8000 NSC 12/M00 Q1028 NOSIG="
"58367099999","2022-01-02T05:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","350,1,V,0040,1","22000,1,9,N","008000,1,9,9","+0120,1","+0000,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10280,1,99999,9",,,,"MET064METAR ZSSS 020530Z 35004MPS 320V030 8000 NSC 12/M00 Q1028 NOSIG="
"58367099999","2022-01-02T06:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","020,1,V,0040,1","22000,1,9,N","008000,1,9,9","+0120,1","-0010,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10280,1,99999,9",,,,"MET064METAR ZSSS 020600Z 02004MPS 350V050 8000 NSC 12/M01 Q1028 NOSIG="
"58367099999","2022-01-02T06:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","360,1,V,0040,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0000,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET061METAR ZSSS 020630Z 36004MPS 330V030 CAVOK 12/M00 Q1027 NOSIG="
"58367099999","2022-01-02T07:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","010,1,V,0030,1","99999,9,9,Y","009900,5,9,9","+0120,1","-0020,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET061METAR ZSSS 020700Z 01003MPS 330V040 CAVOK 12/M02 Q1028 NOSIG="
"58367099999","2022-01-02T07:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","010,1,V,0040,1","99999,9,9,Y","009900,5,9,9","+0110,1","-0020,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET061METAR ZSSS 020730Z 01004MPS 340V040 CAVOK 11/M02 Q1027 NOSIG="
"58367099999","2022-01-02T08:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","360,1,N,0040,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0000,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 020800Z 36004MPS CAVOK 11/00 Q1028 NOSIG="
"58367099999","2022-01-02T08:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","010,1,N,0040,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0000,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 020830Z 01004MPS CAVOK 11/00 Q1028 NOSIG="
"58367099999","2022-01-02T09:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","030,1,V,0040,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0000,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET061METAR ZSSS 020900Z 03004MPS 010V070 CAVOK 10/M00 Q1028 NOSIG="
"58367099999","2022-01-02T09:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","040,1,N,0040,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0000,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET053METAR ZSSS 020930Z 04004MPS CAVOK 10/M00 Q1028 NOSIG="
"58367099999","2022-01-02T10:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","020,1,N,0030,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0000,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET052METAR ZSSS 021000Z 02003MPS CAVOK 09/00 Q1028 NOSIG="
"58367099999","2022-01-02T10:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","020,1,N,0040,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0000,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET052METAR ZSSS 021030Z 02004MPS CAVOK 09/00 Q1029 NOSIG="
"58367099999","2022-01-02T11:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","030,1,N,0050,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0020,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET052METAR ZSSS 021100Z 03005MPS CAVOK 09/02 Q1029 NOSIG="
"58367099999","2022-01-02T11:30:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","040,1,N,0030,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0020,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET052METAR ZSSS 021130Z 04003MPS CAVOK 08/02 Q1029 NOSIG="
"58367099999","2022-01-02T12:00:00","4","31.197875","121.336319","3.04","HONGQIAO INTERNATIONAL, CH","FM-15","99999","V020","050,1,N,0030,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0020,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET052METAR ZSSS 021200Z 05003MPS CAVOK 08/02 Q1029 NOSIG="
